id,lang,text,label
6350,hi,खल खतम ह गय और जलत बगल म और कतन लग मर जएग मफत दरशक सएम,NOT
6351,hi,म हर मदद पर सध जवब नह द प रह ह यह सरफ मरखत और अहकर ह ज लग क कई रहत नह दत ह इतन बड बत भजप क नतओ क लए नह कह ज रह ह यह वकई दश बदल रह ह,HOF
6352,hi,जह रवण नह जह रहसय नह जह रहसय नह बगल म रषटरपत कतन दन रज करत ह बगल जल रह ह,HOF
6353,hi,मझ नह पत क ऐस कय ह रह ह सर म जगल कट रह ह,HOF
6354,hi,तमलनड क जत क जशन मनन वल क भड खलआम चल रह ह य ह जलत बगल क हशर,NOT
6355,hi,हम दल म बहत दरद महसस कर रह ह अपन बगल क सथत दख रह ह और अपन बचच क दखकर बहत दख ह लकन ऐस लगत ह क हम बहत कछ कर सकत ह यह असहनय ह हम सब कछ सरवचच परवह पर छडन हग सरकर क बगल जलन चहए,HOF
6356,hi,चरग टम आज सइड म गई ह दखन वल बत ह क अगर उनहन लग क सथत क बर म भ बल हत त आरटकल 356 पर वचर कय ज सकत थ बगल हस बगल जल रह ह बगल मद पर भरस करत ह,NOT
6357,hi,कबर मरग पर सचच भकत करन स उसक जवन सफल ह जएग इस आधर पर कछ वषय भकत क परणम बन गए ह और सतसग म आन स उनह सरवचच पर वशवस ह सतसग करन स वह बर नजर स भ मकत ह जएग कबर परकट दवस 24 जन,NOT
6358,hi,यह बहत सह जवब ह शहबददन क नयय मल,NOT
6359,hi,अगर रजय म कई बजट हत त अब तक यह अतरकत मदद बगल क जलकर रख कर दत,NOT
6360,hi,उस आदम क खलफ इतन सर कररवइय शर क गई इस कय नह रक जन चहए,HOF
6361,hi,यह लकडउन स कम कम नह कर रह ह अब हट और मद सरकर इसतफ द,NOT
6362,hi,कसन क जत क लए पररथन कर dash auxjan magat h मद इसतफ द कसन वरध,NOT
6363,hi,इसस 12 लग मर गए रषटरपत ज क सरकर चलन चहए लकन भरत म 3800 लग मर रह ह इस पर भ कछ बल बजप क इसतफ द दन चहए मद क बहर नकल जन चहए मद क कष कनन कवड स भ बर ह,HOF
6364,hi,मननयम परमख जस अनय लग पछ रह ह क इस परसदध उदयग क कछ समय क लए बहत कठर करय क कषतर म रख जन चहए अनयथ यह अपन कम करक हमर भष क इतन बरबद कर दग क ज कई भ इस पढग उस अपन भषई अकषमत पर शरम आएग,NOT
